,0
"#Available_Scooters_(39,_13)",21.0
"#Available_Scooters_(39,_14)",26.0
"#Available_Scooters_(39,_15)",26.0
"#Available_Scooters_(39,_16)",26.0
"#Available_Scooters_(39,_17)",26.0
"#Available_Scooters_(39,_18)",26.0
"#Available_Scooters_(39,_19)",26.0
"#Available_Scooters_(39,_2)",18.0
"#Available_Scooters_(39,_3)",6.0
"#Available_Scooters_(39,_4)",0.0
"#Available_Scooters_(39,_5)",0.0
"#Available_Scooters_(39,_6)",0.0
"#Available_Scooters_(39,_7)",0.0
"#Available_Scooters_(39,_8)",0.0
"#Available_Scooters_(39,_9)",0.0
"#Available_Scooters_(4,_0)",34.0
"#Available_Scooters_(4,_1)",29.0
"#Available_Scooters_(4,_10)",5.0
"#Available_Scooters_(4,_11)",12.0
"#Available_Scooters_(4,_12)",17.0
"#Available_Scooters_(4,_13)",27.0
"#Available_Scooters_(4,_14)",33.0
"#Available_Scooters_(4,_15)",33.0
"#Available_Scooters_(4,_16)",34.0
"#Available_Scooters_(4,_17)",34.0
"#Available_Scooters_(4,_18)",34.0
"#Available_Scooters_(4,_19)",34.0
"#Available_Scooters_(4,_2)",21.0
"#Available_Scooters_(4,_3)",9.0
"#Available_Scooters_(4,_4)",3.0
"#Available_Scooters_(4,_5)",2.0
"#Available_Scooters_(4,_6)",1.0
"#Available_Scooters_(4,_7)",1.0
"#Available_Scooters_(4,_8)",1.0
"#Available_Scooters_(4,_9)",1.0
"#Available_Scooters_(40,_0)",35.0
"#Available_Scooters_(40,_1)",33.0
"#Available_Scooters_(40,_10)",2.0
"#Available_Scooters_(40,_11)",8.0
"#Available_Scooters_(40,_12)",14.0
"#Available_Scooters_(40,_13)",26.0
"#Available_Scooters_(40,_14)",30.0
"#Available_Scooters_(40,_15)",33.0
"#Available_Scooters_(40,_16)",34.0
"#Available_Scooters_(40,_17)",34.0
"#Available_Scooters_(40,_18)",35.0
"#Available_Scooters_(40,_19)",35.0
"#Available_Scooters_(40,_2)",26.0
"#Available_Scooters_(40,_3)",13.0
"#Available_Scooters_(40,_4)",6.0
"#Available_Scooters_(40,_5)",3.0
"#Available_Scooters_(40,_6)",2.0
"#Available_Scooters_(40,_7)",2.0
"#Available_Scooters_(40,_8)",2.0
"#Available_Scooters_(40,_9)",1.0
"#Available_Scooters_(41,_0)",16.0
"#Available_Scooters_(41,_1)",15.0
"#Available_Scooters_(41,_10)",0.0
"#Available_Scooters_(41,_11)",3.0
"#Available_Scooters_(41,_12)",7.0
"#Available_Scooters_(41,_13)",12.0
"#Available_Scooters_(41,_14)",15.0
"#Available_Scooters_(41,_15)",16.0
"#Available_Scooters_(41,_16)",16.0
"#Available_Scooters_(41,_17)",16.0
"#Available_Scooters_(41,_18)",16.0
"#Available_Scooters_(41,_19)",16.0
"#Available_Scooters_(41,_2)",10.0
"#Available_Scooters_(41,_3)",5.0
"#Available_Scooters_(41,_4)",1.0
"#Available_Scooters_(41,_5)",0.0
"#Available_Scooters_(41,_6)",0.0
"#Available_Scooters_(41,_7)",0.0
"#Available_Scooters_(41,_8)",0.0
"#Available_Scooters_(41,_9)",0.0
"#Available_Scooters_(42,_0)",7.0
"#Available_Scooters_(42,_1)",7.0
"#Available_Scooters_(42,_10)",0.0
"#Available_Scooters_(42,_11)",1.0
"#Available_Scooters_(42,_12)",3.0
"#Available_Scooters_(42,_13)",6.0
"#Available_Scooters_(42,_14)",7.0
"#Available_Scooters_(42,_15)",7.0
"#Available_Scooters_(42,_16)",7.0
"#Available_Scooters_(42,_17)",7.0
"#Available_Scooters_(42,_18)",7.0
"#Available_Scooters_(42,_19)",7.0
"#Available_Scooters_(42,_2)",5.0
"#Available_Scooters_(42,_3)",1.0
"#Available_Scooters_(42,_4)",0.0
"#Available_Scooters_(42,_5)",0.0
"#Available_Scooters_(42,_6)",0.0
"#Available_Scooters_(42,_7)",0.0
"#Available_Scooters_(42,_8)",0.0
"#Available_Scooters_(42,_9)",0.0
"#Available_Scooters_(43,_0)",12.0
"#Available_Scooters_(43,_1)",11.0
"#Available_Scooters_(43,_10)",0.0
"#Available_Scooters_(43,_11)",2.0
"#Available_Scooters_(43,_12)",4.0
"#Available_Scooters_(43,_13)",11.0
"#Available_Scooters_(43,_14)",12.0
"#Available_Scooters_(43,_15)",12.0
"#Available_Scooters_(43,_16)",12.0
"#Available_Scooters_(43,_17)",12.0
"#Available_Scooters_(43,_18)",12.0
"#Available_Scooters_(43,_19)",12.0
"#Available_Scooters_(43,_2)",8.0
"#Available_Scooters_(43,_3)",1.0
"#Available_Scooters_(43,_4)",0.0
"#Available_Scooters_(43,_5)",0.0
"#Available_Scooters_(43,_6)",0.0
"#Available_Scooters_(43,_7)",0.0
"#Available_Scooters_(43,_8)",0.0
"#Available_Scooters_(43,_9)",0.0
"#Available_Scooters_(44,_0)",17.0
"#Available_Scooters_(44,_1)",14.0
"#Available_Scooters_(44,_10)",2.0
"#Available_Scooters_(44,_11)",4.0
"#Available_Scooters_(44,_12)",4.0
"#Available_Scooters_(44,_13)",11.0
"#Available_Scooters_(44,_14)",14.0
"#Available_Scooters_(44,_15)",17.0
"#Available_Scooters_(44,_16)",17.0
"#Available_Scooters_(44,_17)",17.0
"#Available_Scooters_(44,_18)",17.0
"#Available_Scooters_(44,_19)",17.0
"#Available_Scooters_(44,_2)",11.0
"#Available_Scooters_(44,_3)",2.0
"#Available_Scooters_(44,_4)",1.0
"#Available_Scooters_(44,_5)",0.0
"#Available_Scooters_(44,_6)",0.0
"#Available_Scooters_(44,_7)",0.0
"#Available_Scooters_(44,_8)",0.0
"#Available_Scooters_(44,_9)",0.0
"#Available_Scooters_(45,_0)",11.0
"#Available_Scooters_(45,_1)",11.0
"#Available_Scooters_(45,_10)",3.0
"#Available_Scooters_(45,_11)",5.0
"#Available_Scooters_(45,_12)",7.0
"#Available_Scooters_(45,_13)",10.0
"#Available_Scooters_(45,_14)",11.0
"#Available_Scooters_(45,_15)",11.0
"#Available_Scooters_(45,_16)",11.0
"#Available_Scooters_(45,_17)",11.0
"#Available_Scooters_(45,_18)",11.0
"#Available_Scooters_(45,_19)",11.0
"#Available_Scooters_(45,_2)",9.0
"#Available_Scooters_(45,_3)",5.0
"#Available_Scooters_(45,_4)",3.0
"#Available_Scooters_(45,_5)",3.0
"#Available_Scooters_(45,_6)",3.0
"#Available_Scooters_(45,_7)",3.0
"#Available_Scooters_(45,_8)",3.0
"#Available_Scooters_(45,_9)",3.0
"#Available_Scooters_(46,_0)",24.0
"#Available_Scooters_(46,_1)",23.0
"#Available_Scooters_(46,_10)",8.0
"#Available_Scooters_(46,_11)",12.0
"#Available_Scooters_(46,_12)",17.0
"#Available_Scooters_(46,_13)",19.0
"#Available_Scooters_(46,_14)",22.0
"#Available_Scooters_(46,_15)",24.0
"#Available_Scooters_(46,_16)",24.0
"#Available_Scooters_(46,_17)",24.0
"#Available_Scooters_(46,_18)",24.0
"#Available_Scooters_(46,_19)",24.0
"#Available_Scooters_(46,_2)",17.0
"#Available_Scooters_(46,_3)",16.0
"#Available_Scooters_(46,_4)",10.0
"#Available_Scooters_(46,_5)",7.0
"#Available_Scooters_(46,_6)",6.0
"#Available_Scooters_(46,_7)",6.0
"#Available_Scooters_(46,_8)",6.0
"#Available_Scooters_(46,_9)",6.0
"#Available_Scooters_(47,_0)",38.0
"#Available_Scooters_(47,_1)",38.0
"#Available_Scooters_(47,_10)",7.0
"#Available_Scooters_(47,_11)",13.0
"#Available_Scooters_(47,_12)",19.0
"#Available_Scooters_(47,_13)",19.0
"#Available_Scooters_(47,_14)",27.0
"#Available_Scooters_(47,_15)",33.0
"#Available_Scooters_(47,_16)",35.0
"#Available_Scooters_(47,_17)",35.0
"#Available_Scooters_(47,_18)",37.0
"#Available_Scooters_(47,_19)",38.0
"#Available_Scooters_(47,_2)",34.0
"#Available_Scooters_(47,_3)",27.0
"#Available_Scooters_(47,_4)",13.0
"#Available_Scooters_(47,_5)",9.0
"#Available_Scooters_(47,_6)",7.0
"#Available_Scooters_(47,_7)",7.0
"#Available_Scooters_(47,_8)",6.0
"#Available_Scooters_(47,_9)",4.0
"#Available_Scooters_(48,_0)",29.0
"#Available_Scooters_(48,_1)",26.0
"#Available_Scooters_(48,_10)",3.0
"#Available_Scooters_(48,_11)",5.0
"#Available_Scooters_(48,_12)",14.0
"#Available_Scooters_(48,_13)",18.0
"#Available_Scooters_(48,_14)",25.0
"#Available_Scooters_(48,_15)",28.0
"#Available_Scooters_(48,_16)",29.0
"#Available_Scooters_(48,_17)",29.0
"#Available_Scooters_(48,_18)",29.0
"#Available_Scooters_(48,_19)",29.0
"#Available_Scooters_(48,_2)",19.0
"#Available_Scooters_(48,_3)",12.0
"#Available_Scooters_(48,_4)",4.0
"#Available_Scooters_(48,_5)",2.0
"#Available_Scooters_(48,_6)",1.0
"#Available_Scooters_(48,_7)",1.0
"#Available_Scooters_(48,_8)",1.0
"#Available_Scooters_(48,_9)",1.0
"#Available_Scooters_(49,_0)",7.0
"#Available_Scooters_(49,_1)",11.0
"#Available_Scooters_(49,_10)",29.0
"#Available_Scooters_(49,_11)",25.0
"#Available_Scooters_(49,_12)",21.0
"#Available_Scooters_(49,_13)",20.0
"#Available_Scooters_(49,_14)",12.0
"#Available_Scooters_(49,_15)",11.0
"#Available_Scooters_(49,_16)",12.0
"#Available_Scooters_(49,_17)",12.0
"#Available_Scooters_(49,_18)",12.0
"#Available_Scooters_(49,_19)",12.0
"#Available_Scooters_(49,_2)",18.0
"#Available_Scooters_(49,_3)",23.0
"#Available_Scooters_(49,_4)",31.0
"#Available_Scooters_(49,_5)",32.0
"#Available_Scooters_(49,_6)",31.0
"#Available_Scooters_(49,_7)",31.0
"#Available_Scooters_(49,_8)",31.0
"#Available_Scooters_(49,_9)",31.0
"#Available_Scooters_(5,_0)",23.0
"#Available_Scooters_(5,_1)",21.0
"#Available_Scooters_(5,_10)",7.0
"#Available_Scooters_(5,_11)",10.0
"#Available_Scooters_(5,_12)",15.0
"#Available_Scooters_(5,_13)",18.0
"#Available_Scooters_(5,_14)",21.0
"#Available_Scooters_(5,_15)",23.0
"#Available_Scooters_(5,_16)",23.0
"#Available_Scooters_(5,_17)",23.0
"#Available_Scooters_(5,_18)",23.0
"#Available_Scooters_(5,_19)",23.0
"#Available_Scooters_(5,_2)",17.0
"#Available_Scooters_(5,_3)",15.0
"#Available_Scooters_(5,_4)",7.0
"#Available_Scooters_(5,_5)",5.0
"#Available_Scooters_(5,_6)",5.0
"#Available_Scooters_(5,_7)",5.0
"#Available_Scooters_(5,_8)",5.0
"#Available_Scooters_(5,_9)",5.0
"#Available_Scooters_(50,_0)",7.0
"#Available_Scooters_(50,_1)",24.0
"#Available_Scooters_(50,_10)",91.0
"#Available_Scooters_(50,_11)",91.0
"#Available_Scooters_(50,_12)",66.0
"#Available_Scooters_(50,_13)",38.0
"#Available_Scooters_(50,_14)",23.0
"#Available_Scooters_(50,_15)",11.0
"#Available_Scooters_(50,_16)",6.0
"#Available_Scooters_(50,_17)",5.0
"#Available_Scooters_(50,_18)",3.0
"#Available_Scooters_(50,_19)",2.0
"#Available_Scooters_(50,_2)",38.0
"#Available_Scooters_(50,_3)",57.0
"#Available_Scooters_(50,_4)",88.0
"#Available_Scooters_(50,_5)",94.0
"#Available_Scooters_(50,_6)",95.0
"#Available_Scooters_(50,_7)",95.0
"#Available_Scooters_(50,_8)",97.0
"#Available_Scooters_(50,_9)",100.0
"#Available_Scooters_(51,_0)",20.0
"#Available_Scooters_(51,_1)",20.0
"#Available_Scooters_(51,_10)",1.0
"#Available_Scooters_(51,_11)",5.0
"#Available_Scooters_(51,_12)",10.0
"#Available_Scooters_(51,_13)",17.0
"#Available_Scooters_(51,_14)",20.0
"#Available_Scooters_(51,_15)",20.0
"#Available_Scooters_(51,_16)",20.0
"#Available_Scooters_(51,_17)",20.0
"#Available_Scooters_(51,_18)",20.0
"#Available_Scooters_(51,_19)",20.0
"#Available_Scooters_(51,_2)",14.0
"#Available_Scooters_(51,_3)",5.0
"#Available_Scooters_(51,_4)",1.0
"#Available_Scooters_(51,_5)",1.0
"#Available_Scooters_(51,_6)",1.0
"#Available_Scooters_(51,_7)",1.0
"#Available_Scooters_(51,_8)",1.0
"#Available_Scooters_(51,_9)",1.0
"#Available_Scooters_(52,_0)",18.0
"#Available_Scooters_(52,_1)",17.0
"#Available_Scooters_(52,_10)",2.0
"#Available_Scooters_(52,_11)",5.0
"#Available_Scooters_(52,_12)",8.0
"#Available_Scooters_(52,_13)",17.0
"#Available_Scooters_(52,_14)",17.0
"#Available_Scooters_(52,_15)",18.0
"#Available_Scooters_(52,_16)",18.0
"#Available_Scooters_(52,_17)",18.0
"#Available_Scooters_(52,_18)",18.0
"#Available_Scooters_(52,_19)",18.0
"#Available_Scooters_(52,_2)",14.0
"#Available_Scooters_(52,_3)",3.0
"#Available_Scooters_(52,_4)",2.0
"#Available_Scooters_(52,_5)",1.0
"#Available_Scooters_(52,_6)",1.0
"#Available_Scooters_(52,_7)",1.0
"#Available_Scooters_(52,_8)",1.0
"#Available_Scooters_(52,_9)",1.0
"#Available_Scooters_(53,_0)",18.0
"#Available_Scooters_(53,_1)",16.0
"#Available_Scooters_(53,_10)",2.0
"#Available_Scooters_(53,_11)",7.0
"#Available_Scooters_(53,_12)",12.0
"#Available_Scooters_(53,_13)",15.0
"#Available_Scooters_(53,_14)",17.0
"#Available_Scooters_(53,_15)",18.0
"#Available_Scooters_(53,_16)",18.0
"#Available_Scooters_(53,_17)",18.0
"#Available_Scooters_(53,_18)",18.0
"#Available_Scooters_(53,_19)",18.0
"#Available_Scooters_(53,_2)",11.0
"#Available_Scooters_(53,_3)",5.0
"#Available_Scooters_(53,_4)",1.0
"#Available_Scooters_(53,_5)",0.0
"#Available_Scooters_(53,_6)",0.0
"#Available_Scooters_(53,_7)",0.0
"#Available_Scooters_(53,_8)",0.0
"#Available_Scooters_(53,_9)",0.0
"#Available_Scooters_(54,_0)",1.0
"#Available_Scooters_(54,_1)",9.0
"#Available_Scooters_(54,_10)",61.0
"#Available_Scooters_(54,_11)",47.0
"#Available_Scooters_(54,_12)",32.0
"#Available_Scooters_(54,_13)",15.0
"#Available_Scooters_(54,_14)",6.0
"#Available_Scooters_(54,_15)",2.0
"#Available_Scooters_(54,_16)",1.0
"#Available_Scooters_(54,_17)",1.0
"#Available_Scooters_(54,_18)",1.0
"#Available_Scooters_(54,_19)",1.0
"#Available_Scooters_(54,_2)",26.0
"#Available_Scooters_(54,_3)",48.0
"#Available_Scooters_(54,_4)",60.0
"#Available_Scooters_(54,_5)",65.0
"#Available_Scooters_(54,_6)",66.0
"#Available_Scooters_(54,_7)",66.0
"#Available_Scooters_(54,_8)",66.0
"#Available_Scooters_(54,_9)",66.0
"#Available_Scooters_(55,_0)",8.0
"#Available_Scooters_(55,_1)",8.0
"#Available_Scooters_(55,_10)",1.0
"#Available_Scooters_(55,_11)",2.0
"#Available_Scooters_(55,_12)",3.0
"#Available_Scooters_(55,_13)",8.0
"#Available_Scooters_(55,_14)",7.0
"#Available_Scooters_(55,_15)",8.0
"#Available_Scooters_(55,_16)",8.0
"#Available_Scooters_(55,_17)",8.0
"#Available_Scooters_(55,_18)",8.0
"#Available_Scooters_(55,_19)",8.0
"#Available_Scooters_(55,_2)",7.0
"#Available_Scooters_(55,_3)",2.0
"#Available_Scooters_(55,_4)",1.0
"#Available_Scooters_(55,_5)",0.0
"#Available_Scooters_(55,_6)",0.0
"#Available_Scooters_(55,_7)",0.0
"#Available_Scooters_(55,_8)",0.0
"#Available_Scooters_(55,_9)",0.0
"#Available_Scooters_(6,_0)",39.0
"#Available_Scooters_(6,_1)",36.0
"#Available_Scooters_(6,_10)",2.0
"#Available_Scooters_(6,_11)",9.0
"#Available_Scooters_(6,_12)",17.0
"#Available_Scooters_(6,_13)",30.0
"#Available_Scooters_(6,_14)",38.0
"#Available_Scooters_(6,_15)",39.0
"#Available_Scooters_(6,_16)",39.0
"#Available_Scooters_(6,_17)",39.0
"#Available_Scooters_(6,_18)",39.0
"#Available_Scooters_(6,_19)",39.0
"#Available_Scooters_(6,_2)",27.0
"#Available_Scooters_(6,_3)",10.0
"#Available_Scooters_(6,_4)",0.0
"#Available_Scooters_(6,_5)",0.0
"#Available_Scooters_(6,_6)",0.0
"#Available_Scooters_(6,_7)",0.0
"#Available_Scooters_(6,_8)",0.0
"#Available_Scooters_(6,_9)",0.0
"#Available_Scooters_(7,_0)",25.0
"#Available_Scooters_(7,_1)",23.0
"#Available_Scooters_(7,_10)",6.0
"#Available_Scooters_(7,_11)",8.0
"#Available_Scooters_(7,_12)",11.0
"#Available_Scooters_(7,_13)",16.0
"#Available_Scooters_(7,_14)",23.0
"#Available_Scooters_(7,_15)",24.0
"#Available_Scooters_(7,_16)",25.0
"#Available_Scooters_(7,_17)",25.0
"#Available_Scooters_(7,_18)",25.0
"#Available_Scooters_(7,_19)",25.0
"#Available_Scooters_(7,_2)",14.0
"#Available_Scooters_(7,_3)",9.0
"#Available_Scooters_(7,_4)",2.0
"#Available_Scooters_(7,_5)",1.0
"#Available_Scooters_(7,_6)",1.0
"#Available_Scooters_(7,_7)",1.0
"#Available_Scooters_(7,_8)",0.0
"#Available_Scooters_(7,_9)",0.0
"#Available_Scooters_(8,_0)",7.0
"#Available_Scooters_(8,_1)",8.0
"#Available_Scooters_(8,_10)",50.0
"#Available_Scooters_(8,_11)",43.0
"#Available_Scooters_(8,_12)",33.0
"#Available_Scooters_(8,_13)",16.0
"#Available_Scooters_(8,_14)",7.0
"#Available_Scooters_(8,_15)",7.0
"#Available_Scooters_(8,_16)",7.0
"#Available_Scooters_(8,_17)",7.0
"#Available_Scooters_(8,_18)",7.0
"#Available_Scooters_(8,_19)",7.0
"#Available_Scooters_(8,_2)",22.0
"#Available_Scooters_(8,_3)",42.0
"#Available_Scooters_(8,_4)",52.0
"#Available_Scooters_(8,_5)",52.0
"#Available_Scooters_(8,_6)",52.0
"#Available_Scooters_(8,_7)",52.0
"#Available_Scooters_(8,_8)",52.0
"#Available_Scooters_(8,_9)",52.0
"#Available_Scooters_(9,_0)",14.0
"#Available_Scooters_(9,_1)",10.0
"#Available_Scooters_(9,_10)",5.0
"#Available_Scooters_(9,_11)",9.0
"#Available_Scooters_(9,_12)",14.0
"#Available_Scooters_(9,_13)",10.0
"#Available_Scooters_(9,_14)",12.0
"#Available_Scooters_(9,_15)",14.0
"#Available_Scooters_(9,_16)",14.0
"#Available_Scooters_(9,_17)",14.0
"#Available_Scooters_(9,_18)",14.0
"#Available_Scooters_(9,_19)",14.0
"#Available_Scooters_(9,_2)",4.0
"#Available_Scooters_(9,_3)",14.0
"#Available_Scooters_(9,_4)",7.0
"#Available_Scooters_(9,_5)",5.0
"#Available_Scooters_(9,_6)",5.0
"#Available_Scooters_(9,_7)",5.0
"#Available_Scooters_(9,_8)",4.0
"#Available_Scooters_(9,_9)",3.0
"#Relocated_Scooters_((0,_19),_(1,_0))",0.0
"#Relocated_Scooters_((0,_19),_(10,_0))",0.0
"#Relocated_Scooters_((0,_19),_(11,_0))",0.0
"#Relocated_Scooters_((0,_19),_(12,_0))",0.0
"#Relocated_Scooters_((0,_19),_(13,_0))",0.0
"#Relocated_Scooters_((0,_19),_(14,_0))",0.0
"#Relocated_Scooters_((0,_19),_(15,_0))",0.0
"#Relocated_Scooters_((0,_19),_(16,_0))",0.0
"#Relocated_Scooters_((0,_19),_(17,_0))",0.0
"#Relocated_Scooters_((0,_19),_(18,_0))",0.0
"#Relocated_Scooters_((0,_19),_(19,_0))",0.0
"#Relocated_Scooters_((0,_19),_(2,_0))",0.0
"#Relocated_Scooters_((0,_19),_(20,_0))",0.0
"#Relocated_Scooters_((0,_19),_(21,_0))",0.0
"#Relocated_Scooters_((0,_19),_(22,_0))",0.0
"#Relocated_Scooters_((0,_19),_(23,_0))",0.0
"#Relocated_Scooters_((0,_19),_(24,_0))",0.0
"#Relocated_Scooters_((0,_19),_(25,_0))",0.0
"#Relocated_Scooters_((0,_19),_(26,_0))",0.0
"#Relocated_Scooters_((0,_19),_(27,_0))",0.0
"#Relocated_Scooters_((0,_19),_(28,_0))",0.0
"#Relocated_Scooters_((0,_19),_(29,_0))",0.0
"#Relocated_Scooters_((0,_19),_(3,_0))",0.0
"#Relocated_Scooters_((0,_19),_(30,_0))",0.0
"#Relocated_Scooters_((0,_19),_(31,_0))",0.0
"#Relocated_Scooters_((0,_19),_(32,_0))",0.0
"#Relocated_Scooters_((0,_19),_(33,_0))",0.0
"#Relocated_Scooters_((0,_19),_(34,_0))",0.0
"#Relocated_Scooters_((0,_19),_(35,_0))",0.0
"#Relocated_Scooters_((0,_19),_(36,_0))",0.0
"#Relocated_Scooters_((0,_19),_(37,_0))",0.0
"#Relocated_Scooters_((0,_19),_(38,_0))",0.0
"#Relocated_Scooters_((0,_19),_(39,_0))",0.0
"#Relocated_Scooters_((0,_19),_(4,_0))",0.0
"#Relocated_Scooters_((0,_19),_(40,_0))",0.0
"#Relocated_Scooters_((0,_19),_(41,_0))",0.0
"#Relocated_Scooters_((0,_19),_(42,_0))",0.0
"#Relocated_Scooters_((0,_19),_(43,_0))",0.0
"#Relocated_Scooters_((0,_19),_(44,_0))",0.0
"#Relocated_Scooters_((0,_19),_(45,_0))",0.0
"#Relocated_Scooters_((0,_19),_(46,_0))",0.0
"#Relocated_Scooters_((0,_19),_(47,_0))",0.0
"#Relocated_Scooters_((0,_19),_(48,_0))",0.0
"#Relocated_Scooters_((0,_19),_(49,_0))",0.0
"#Relocated_Scooters_((0,_19),_(5,_0))",0.0
"#Relocated_Scooters_((0,_19),_(50,_0))",0.0
"#Relocated_Scooters_((0,_19),_(51,_0))",0.0
"#Relocated_Scooters_((0,_19),_(52,_0))",0.0
"#Relocated_Scooters_((0,_19),_(53,_0))",0.0
"#Relocated_Scooters_((0,_19),_(54,_0))",0.0
"#Relocated_Scooters_((0,_19),_(55,_0))",0.0
"#Relocated_Scooters_((0,_19),_(6,_0))",0.0
"#Relocated_Scooters_((0,_19),_(7,_0))",0.0
"#Relocated_Scooters_((0,_19),_(8,_0))",0.0
"#Relocated_Scooters_((0,_19),_(9,_0))",0.0
"#Relocated_Scooters_((1,_19),_(0,_0))",0.0
"#Relocated_Scooters_((1,_19),_(10,_0))",0.0
"#Relocated_Scooters_((1,_19),_(11,_0))",0.0
"#Relocated_Scooters_((1,_19),_(12,_0))",0.0
"#Relocated_Scooters_((1,_19),_(13,_0))",0.0
"#Relocated_Scooters_((1,_19),_(14,_0))",0.0
"#Relocated_Scooters_((1,_19),_(15,_0))",0.0
"#Relocated_Scooters_((1,_19),_(16,_0))",0.0
"#Relocated_Scooters_((1,_19),_(17,_0))",0.0
"#Relocated_Scooters_((1,_19),_(18,_0))",0.0
"#Relocated_Scooters_((1,_19),_(19,_0))",0.0
"#Relocated_Scooters_((1,_19),_(2,_0))",0.0
"#Relocated_Scooters_((1,_19),_(20,_0))",0.0
"#Relocated_Scooters_((1,_19),_(21,_0))",0.0
"#Relocated_Scooters_((1,_19),_(22,_0))",0.0
"#Relocated_Scooters_((1,_19),_(23,_0))",0.0
"#Relocated_Scooters_((1,_19),_(24,_0))",0.0
"#Relocated_Scooters_((1,_19),_(25,_0))",0.0
"#Relocated_Scooters_((1,_19),_(26,_0))",0.0
"#Relocated_Scooters_((1,_19),_(27,_0))",0.0
"#Relocated_Scooters_((1,_19),_(28,_0))",0.0
"#Relocated_Scooters_((1,_19),_(29,_0))",0.0
"#Relocated_Scooters_((1,_19),_(3,_0))",0.0
"#Relocated_Scooters_((1,_19),_(30,_0))",0.0
"#Relocated_Scooters_((1,_19),_(31,_0))",0.0
